DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2014-08-07,Thursday,1:03 PM,STATION4_MABOLO,Carreta (Station 4),GEN MAXILOM EXT CITY HEALTH ,599378.08,1139742.01,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-07,Thursday,4:30 PM,STATION5_CARBON,Ermita,MC BRIONES ST CARBON ,598269.86,1137961.66,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-07,Thursday,7:20 PM,STATION7_PARDO,Bulacao,CEBU SOUTH ROAD NEAR SUNRISE VILLAGE ,592772.13,1135809.84,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-07,Thursday,9:00 PM,STATION4_MABOLO,Carreta (Station 4),MJ CUENCO AVE GEN MAXILOM DSWD ,599226.24,1139838.46,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-07,Thursday,6:00 AM,STATION2_FUENTE,Sambag II,AZNAR ROAD,597400.10,1139124.79,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-07,Thursday,3:21 PM,STATION4_MABOLO,Luz,J LUNA COR ARCHBISHOP REYES ST,599254.96,1141726.56,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-08,Friday,5:38 AM,STATION1_PARIAN,San Antonio,PELAEZ ST,598335.59,1138676.24,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-08-08,Friday,3:30 AM,STATION4_MABOLO,Luz,SAN VICENTE CABANTAN CEBU CITY,598942.36,1140924.38,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,6:20 AM,STATION4_MABOLO,Mabolo,POBLACION CARCAR CEBU,600060.40,1140234.23,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-08-08,Friday,1:00 PM,STATION9_GUADALUPE,Guadalupe,SINGSON VILLAGE,596647.31,1141561.09,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,8:30 AM,STATION11_MAMBALING,Mambaling,N BACALSO AVE ,595751.82,1137794.19,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,12:35 PM,STATION4_MABOLO,Apas,COUNTRY MALL PARKING AREA II,599644.32,1143200.08,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,7:00 AM,STATION8_TALAMBAN,Talamban,KALUBIHAN ROAD,599907.38,1146101.12,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,10:30 AM,STATION4_MABOLO,Kasambagan,GOV CUENCO AVE INFRONT SNR PEDRO ,599614.83,1142828.83,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-08,Friday,7:30 AM,STATION6_PASIL,San Nicolas Proper,LAKANDULA ST ,597532.81,1138301.04,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-08,Friday,3:10 PM,STATION2_FUENTE,Sambag I,N BACALSO AVE NEAR PETRON GAS STATION,597735.51,1138715.42,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,3:40 PM,STATION1_PARIAN,T. Padilla,T PADILLA EXTN NEAR FEDERAL HARDWARE,599156.12,1139086.53,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,4:15 PM,STATION4_MABOLO,Mabolo,A SORIANO ST NEAR HONDA ,599976.98,1140050.71,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,5:00 PM,STATION4_MABOLO,Babag,SITIO LIKO LIKO BABAG CEBU CITY,593520.92,1147327.43,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,6:20 PM,STATION10_PUNTA,Labangon,A LOPEZ ST BALAGA DRIVE ,596720.44,1139118.82,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-08,Friday,10:00 PM,STATION2_FUENTE,Kamputhaw,ESCARIO ST NEAR BRGY HALL KAMPUTHAW,598151.87,1140864.37,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,11:30 PM,STATION2_FUENTE,Kamputhaw,GORORDO AVE COR GEN MAXILOM AVE ,598855.55,1140052.77,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,10:45 AM,STATION9_GUADALUPE,Guadalupe,LA FRANCO COR A ABELLANA ST ,597058.01,1140891.66,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-08,Friday,7:40 AM,STATION6_PASIL,Calamba,V RAMA AVE NEAR SUN VALLEY ,596962.78,1139641.85,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-08,Friday,9:00 AM,STATION2_FUENTE,Santa Cruz,R LANDON JUNQUERA EXT,598180.09,1139180.67,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,1:02 PM,STATION3_WATERFRONT,Santo Niño,OSMEÑA BLVD COR MANALILI ST,598373.79,1138400.28,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-08,Friday,10:00 PM,STATION3_WATERFRONT,Tejero,MJ CUENCO COR MORELOS ST,599129.38,1139193.26,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-09,Saturday,3:10 PM,STATION5_CARBON,Pahina Central,cor Balagtas and Panganiban St,597828.55,1138217.34,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-08-09,Saturday,10:00 PM,STATION9_GUADALUPE,Guadalupe,FOREST HILLS BANAWA GUADALUPE CEBU CITY,595597.07,1140683.96,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2014-08-09,Saturday,10:00 PM,STATION10_PUNTA,Labangon,A. LOPEZ ST,596677.12,1139276.87,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness
2014-08-09,Saturday,10:00 PM,STATION11_MAMBALING,Duljo Fatima,SITIO PANAGHIUSA,596842.07,1137867.00,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-09,Saturday,9:30 PM,STATION6_PASIL,Sawang Calero,CARLOCK ST ,597014.20,1138043.38,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-09,Saturday,2:15 PM,STATION2_FUENTE,Kamputhaw,J OSMEÑA ST COR J AVILA ST,597743.76,1140600.60,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-09,Saturday,10:00 AM,STATION1_PARIAN,Day-as,NEW IMUS ROAD COR SIKATUNA ST,598656.71,1139110.80,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-09,Saturday,7:50 AM,STATION3_WATERFRONT,Tejero,S OSMEÑA ST COR T PADILLA ST,599548.62,1139057.88,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-09,Saturday,5:45 PM,STATION4_MABOLO,Luz,AYALA ENTRANCE TERMINAL ,598842.44,1140948.60,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-10,Sunday,5:00 AM,STATION2_FUENTE,Sambag I,SHELL GAS STATION JONES AVE.,598006.00,1139150.49,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-08-10,Sunday,8:45 AM,STATION3_WATERFRONT,San Roque,Urdaneta St.,599008.80,1138195.56,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-08-10,Sunday,10:00 AM,STATION4_MABOLO,Lahug,BAYANIHAN LAHUG CEBU CITY,597926.53,1142515.46,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-10,Sunday,11:00 PM,STATION4_MABOLO,Busay,NIVEL HILLS BUSAY CEBU CITY,596494.47,1145849.91,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-08-10,Sunday,1:30 AM,STATION9_GUADALUPE,Guadalupe,UNIT 1 DIAMOND ST BUENA HILLS SUBD GUADALUPE CEBU CITY,596292.89,1140569.14,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2014-08-10,Sunday,1:30 AM,STATION9_GUADALUPE,Guadalupe,UNIT 1 DIAMOND ST BUENA HILLS SUBD GUADALUPE CEBU CITY,596226.83,1140667.01,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-08-10,Sunday,5:45 PM,STATION9_GUADALUPE,Guadalupe,SITIO KAMANGAHAN BANAWA GUADALUPE CEBU CITY,595911.63,1140792.20,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-10,Sunday,12:45 AM,STATION10_PUNTA,Quiot Pardo,LOWER SURAN,593691.18,1137276.45,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-08-10,Sunday,12:45 AM,STATION7_PARDO,Bulacao,FRONTING CITI HARDWARE,592978.98,1136012.93,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-10,Sunday,11:15 AM,STATION1_PARIAN,Zapatera,JACKOSALEM ST COR RANUDO ST ,598393.52,1139742.15,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-10,Sunday,11:30 PM,STATION8_TALAMBAN,Talamban,GOV CUENCO AVE USC TC,599928.09,1144611.96,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,6:55 PM,STATION2_FUENTE,Sambag I,138 AZNAR ROAD,597568.35,1138838.19,NON-INDEX CRIME,,OTHERNONINDEX,Public Scandal
2014-08-11,Monday,7:25 PM,STATION4_MABOLO,Mabolo,J LUNA ST BRGY MABOLO CEBU CITY,599850.61,1140754.99,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-08-11,Monday,1:00 PM,STATION4_MABOLO,Lahug,0958-LA GUARDIA ST BRGY LAHUG CEBU CITY,598102.22,1141814.91,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-08-11,Monday,11:00 AM,STATION11_MAMBALING,Basak San Nicolas,CAIMITO ST,595429.46,1137828.09,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-08-11,Monday,11:20 AM,STATION2_FUENTE,Sambag I,PETRON GAS STN N BACALSO AVE ,597743.14,1138716.61,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,7:10 AM,STATION2_FUENTE,Kamputhaw,F MANALO ST BACK USC,598504.70,1140313.83,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,6:30 PM,STATION3_WATERFRONT,Santo Niño,MC BRIONES ST COR MJ CUENCO AVE,598851.97,1137989.56,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,8:20 PM,STATION2_FUENTE,Cogon Ramos,RAMOS PUBLIC MARKET PARKING AREA,598378.18,1139348.14,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,5:21 PM,STATION5_CARBON,Pahina Central,CLIMACO ST COR COLON ST,597921.67,1138316.14,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,4:30 PM,STATION4_MABOLO,Carreta (Station 4),J BRIONES ST COR MAXILOM ST,599702.92,1139437.39,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,3:45 AM,STATION4_MABOLO,Lahug,IT PARK ,598985.96,1141920.14,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-11,Monday,3:00 PM,STATION2_FUENTE,Kamputhaw,GEN MAXILOM AVE USC ,598542.18,1140144.69,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,7:20 AM,STATION11_MAMBALING,Mambaling,N BACALSO AVE  COR V RAMA AVE,597141.99,1138570.78,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,5:30 PM,STATION11_MAMBALING,Basak San Nicolas,N BACALSO AVE RAMA COMPOUND,594888.57,1137672.77,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-11,Monday,9:00 PM,STATION6_PASIL,Calamba,V RAMA AVE,596965.76,1139416.58,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-11,Monday,10:00 PM,STATION4_MABOLO,Luz,ARCHBISHOP REYES ST,599079.95,1141504.87,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,8:40 PM,STATION7_PARDO,Basak Pardo,BAYANIHAN ,594215.56,1137366.28,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-11,Monday,6:10 PM,STATION8_TALAMBAN,Talamban,TALAMBAN PETRON,600104.10,1145502.39,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,8:00 AM,STATION8_TALAMBAN,Bacayan,Phase 2B Blk 4 Villa Leyson,600602.69,1148149.85,NON-INDEX CRIME,,OTHERNONINDEX,Other Non-Index
2014-08-12,Tuesday,9:00 PM,STATION9_GUADALUPE,Guadalupe,GREEN VILLAGE GUADALUPE CEBU CITY,595989.53,1141516.09,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-08-12,Tuesday,8:30 AM,STATION5_CARBON,Pahina Central,CEBU CITILINK TERMINAL,597361.65,1138586.56,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,5:45 AM,STATION3_WATERFRONT,Tejero,T PADILLA ST COR MJ CUENCO AVE ,599143.78,1139085.33,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-12,Tuesday,5:45 PM,STATION4_MABOLO,Mabolo,ML QUEZON ST ,600122.80,1145532.20,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-12,Tuesday,7:30 AM,STATION8_TALAMBAN,Bacayan,VILLA DEL RIO SUBDIVISION,600670.80,1147764.60,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,9:55 AM,STATION4_MABOLO,Kasambagan,F CABAHUG ST COR ALMENDRAS ST,599762.66,1141253.53,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,10:35 AM,STATION7_PARDO,Inayawan,SRP NEAR BRIDGE BOUNDARY,594866.86,1134179.30,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-12,Tuesday,2:45 AM,STATION6_PASIL,Calamba,N BACALSO AVE COR V RAMA AVE,597141.99,1138570.78,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,11:00 PM,STATION4_MABOLO,Kasambagan,POPE JOHN PAUL II FORMERLY JUAN LUNA AVE COR F CABAHUG,599611.35,1141164.97,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,6:00 AM,STATION4_MABOLO,Busay,BUSAY ROAD AREA,596526.40,1145771.80,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-12,Tuesday,9:23 AM,STATION5_CARBON,Pahina Central,N BACALSO AVE LTO,597659.19,1138696.53,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,10:00 AM,STATION2_FUENTE,Capitol Site,FUENTE OVAL,597742.55,1139979.61,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,1:00 PM,STATION11_MAMBALING,Mambaling,SOUTH ROAD ,595720.68,1137798.19,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,12:30 PM,STATION2_FUENTE,Cogon Ramos,V RANUDO ST JOS CHICKEN INATO ,598136.42,1139670.22,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,1:55 PM,STATION6_PASIL,San Nicolas Proper,TRES DE ABRIL ST COR V RAMA AVE,597180.90,1138519.52,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,7:21 AM,STATION9_GUADALUPE,Guadalupe,BANAWA FRONTING ELEM SCHOOL ,596715.24,1140573.81,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-12,Tuesday,6:35 PM,STATION2_FUENTE,Kamputhaw,FOODA PARKING MANGO BRANCH,598254.76,1140202.83,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-12,Tuesday,8:40 AM,STATION4_MABOLO,Kasambagan,F CABAHUG ST ,600016.34,1141488.28,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-13,Wednesday,9:00 AM,STATION2_FUENTE,Sambag I,RR LANDON ST. SAMBAG 1 CEBU CITY,597930.07,1138890.56,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-08-13,Wednesday,9:45 PM,STATION3_WATERFRONT,San Roque,Morga St.,599113.22,1137831.66,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-13,Wednesday,12:35 AM,STATION7_PARDO,Pardo (Pob.),GREENLAND ALTA VISTA PARDO CEBU CITY,593189.17,1137012.34,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-08-13,Wednesday,7:50 PM,STATION8_TALAMBAN,Talamban,250 Ylaya,601050.36,1146880.30,NON-INDEX CRIME,,OTHERNONINDEX,Arson
2014-08-13,Wednesday,5:35 AM,STATION8_TALAMBAN,Talamban,SAN CARLOS TC,599961.75,1144756.78,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,12:05 AM,STATION2_FUENTE,Sambag II,OSMEÑA BLVD CAP,597780.52,1139634.79,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,8:00 PM,STATION4_MABOLO,Apas,JHONSON ST APAS CEBU CITY,598996.46,1143003.72,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,6:40 PM,STATION10_PUNTA,Labangon,SALVADOR ST ,596135.81,1138730.26,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,2:30 PM,STATION5_CARBON,Pahina Central,N BACALSO AVE NEAR LTO,597638.63,1138697.06,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,3:20 PM,STATION2_FUENTE,Kamputhaw,ESCARIO PETRON GAS STATION,598052.06,1140844.24,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,3:45 PM,STATION4_MABOLO,Mabolo,S OSMEÑA ST COR CABAHUG TOTAL ,600890.68,1140173.56,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-13,Wednesday,1:25 PM,STATION1_PARIAN,Zapatera,JACKOSALEM ST INFRONT ZAPATERA BRGY HALL,598413.65,1139475.48,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-13,Wednesday,4:22 PM,STATION4_MABOLO,Kasambagan,F CABAHUG ST COR PRES ROXAS ST ,599943.11,1141418.04,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,10:50 AM,STATION10_PUNTA,Labangon,LATRESAS ST N BACALSO AVE SIT,596599.73,1138368.50,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-13,Wednesday,7:45 AM,STATION2_FUENTE,Capitol Site,DON GIL GARCIA ACCESS ROAD TO CHONG HUA HOSPITAL,597587.49,1139971.59,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,8:43 AM,STATION1_PARIAN,Day-as,SIKATUNA COR BONIFACIO ST,598756.54,1138915.56,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-13,Wednesday,7:20 AM,STATION2_FUENTE,Kamputhaw,A REYES ST COR TOJONG ST ,598679.03,1140780.06,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-13,Wednesday,4:30 PM,STATION8_TALAMBAN,Talamban,SAN ISIDRO PARISH SCHOOL ,600362.54,1146517.32,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,8:00 AM,STATION1_PARIAN,Day-as,NEW IMUS RD,598991.66,1139274.07,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-08-14,Thursday,11:47 AM,STATION2_FUENTE,Santa Cruz,SUMMIT CIRCLE FUENTE CIRCLE CEBU CITY,597847.34,1139696.90,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-08-14,Thursday,9:00 AM,STATION4_MABOLO,Carreta (Station 4),INSIDE CARRETA CEMETERY CARRETA CEBU CITY,599498.25,1139611.67,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,10:00 AM,STATION11_MAMBALING,Basak San Nicolas,SITIO ISLA ALEGRE,595354.46,1137231.03,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-08-14,Thursday,4:20 PM,STATION10_PUNTA,Tisa,KATIPUNAN ST,595346.70,1139003.58,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,7:30 PM,STATION8_TALAMBAN,Talamban,GOV CUENCO AVE DOÑA RITA VILLAGE ,599890.34,1144463.63,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,9:00 AM,STATION2_FUENTE,Cogon Ramos,GEN MAXILOM AVE CORNER RAHMAN ST ,598632.69,1140130.94,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,12:45 PM,STATION11_MAMBALING,Mambaling,SRP FOOT BRIDGE ,596232.41,1137352.50,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,2:30 PM,STATION1_PARIAN,Kamagayan,P DEL ROSARIO ST COR JUNQUERA ST ,598308.80,1138948.15,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-14,Thursday,7:25 AM,STATION2_FUENTE,Cogon Ramos,GEN MAXILOM AVE ,598213.32,1140106.99,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,12:15 PM,STATION2_FUENTE,Kamputhaw,ESCARIO ST COR APITONG ST ,598687.05,1141057.88,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,11:50 PM,STATION4_MABOLO,Mabolo,J LUNA J BRIONES ST,600392.42,1140009.29,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-08-14,Thursday,3:20 AM,STATION4_MABOLO,Lahug,VETERANS DRIVE NIVEL HILLS,597716.10,1143976.03,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-08-14,Thursday,12:38 PM,STATION4_MABOLO,Mabolo,J LUNA AVE ,599901.19,1140669.72,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
