DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2013-08-21,Wednesday,9:45 AM,STATION8_TALAMBAN,Budla-an,Sitio Tac-an,598666.82,1146550.40,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-21,Wednesday,2:30 AM,STATION1_PARIAN,Kamagayan,PELAEZ  ST,598327.97,1138702.57,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-22,Thursday,4:00 PM,STATION2_FUENTE,Cogon Ramos,F RAMOS INFRONT OF RAMOS PUBLIC MARKET,598325.71,1139413.95,INDEX CRIME,Crime Against Property,THEFT,Groceries
2013-08-22,Thursday,1:00 PM,STATION8_TALAMBAN,Sirao,Tawagan,595842.13,1150674.76,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-22,Thursday,1:50 PM,STATION3_WATERFRONT,Santo Nino,Osme§a Blvd.,598388.20,1138287.19,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2013-08-22,Thursday,3:15 PM,STATION3_WATERFRONT,Santo Nino,Osme§a Blvd.,598388.20,1138287.19,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2013-08-22,Thursday,9:30 AM,STATION5_CARBON,Kalubihan,Osme§a Boulevard near  UNITOP Enterprises,598316.88,1138371.62,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2013-08-22,Thursday,12:30 AM,STATION11_MAMBALING,Basak San Nicolas,Sitio Alegre,595068.56,1137493.49,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-22,Thursday,3:20 AM,STATION2_FUENTE,Kamputhaw,J. Osme§a cor. Gen. Maxilom St. ,598327.86,1141042.27,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-22,Thursday,10:50 AM,STATION11_MAMBALING,Mambaling,Cor Tabada St,595823.72,1137808.39,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-22,Thursday,4:50 AM,STATION4_MABOLO,Apas,Along Padriga St. IT Park,598206.84,1141592.65,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2013-08-22,Thursday,5:42 PM,STATION8_TALAMBAN,Talamban,Nasipit,599992.92,1144944.78,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-22,Thursday,6:00 PM,STATION4_MABOLO,Lahug,Parking Area Level 2 Waterfront Casino Lahug Cebu City,599128.06,1141723.26,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2013-08-22,Thursday,7:25 PM,STATION4_MABOLO,Hippodromo,Ayala Expansion Phase 2B Ayala Business Park Cebu City,599173.24,1140705.60,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-23,Friday,11:30 AM,STATION8_TALAMBAN,Guba,,597807.87,1152504.86,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-23,Friday,4:30 AM,STATION3_WATERFRONT,San Roque,MJ Cuenco Ave.,599236.35,1139162.70,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-23,Friday,8:30 PM,STATION3_WATERFRONT,Tejero,Zapanta St.,599326.07,1139008.88,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-23,Friday,5:00 AM,STATION11_MAMBALING,Mambaling,Ma Gochan St,595945.05,1137883.43,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-08-23,Friday,10:00 AM,STATION8_TALAMBAN,San Jose,Purok 5,600115.90,1147919.73,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-23,Friday,10:00 AM,STATION8_TALAMBAN,San Jose,Purok 5,599701.48,1147035.34,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-23,Friday,2:00 PM,STATION1_PARIAN,T. Padilla,MJ CUENCO AVE ST,599234.31,1139181.38,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-23,Friday,11:30 AM,STATION4_MABOLO,Carreta (Station 4),White Gold Club A. Soriano St. Carreta Cebu City,599862.26,1139678.07,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-08-24,Saturday,7:15 AM,STATION2_FUENTE,Kamputhaw,ELIZABETH POND EXTN.,598224.09,1140561.67,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-24,Saturday,11:00 PM,STATION1_PARIAN,Kamagayan,INTERIOR PORTION,598780.27,1138570.79,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-24,Saturday,6:45 PM,STATION3_WATERFRONT,Santo Nino,P. Burgos St.,598956.41,1138442.87,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-24,Saturday,5:20 AM,STATION10_PUNTA,Buhisan,SITIO SANDAYONG,593257.65,1139914.27,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-24,Saturday,5:30 PM,STATION4_MABOLO,Mabolo,Inside SM City Ground Floor North Reclamation,600431.55,1140163.47,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-24,Saturday,4:00 PM,STATION2_FUENTE,Sambag I,531 P. Del Rosario Ext. ,597633.17,1139030.34,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-24,Saturday,9:30 AM,STATION8_TALAMBAN,Talamban,USC TC Nasipit,599903.45,1144602.56,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-24,Saturday,7:10 PM,STATION4_MABOLO,Mabolo,A. Soriano Ave. fronting APM Mall Mabolo Cebu City,600071.40,1140878.49,INDEX CRIME,Crime Against Property,THEFT,Snatching
2013-08-25,Sunday,4:20 AM,STATION6_PASIL,Pasil (Station 6),Tupaz Street,597864.04,1137920.37,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-08-25,Sunday,7:30 AM,STATION2_FUENTE,Cogon Ramos, RAINTREE MALL,597948.70,1139993.90,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2013-08-25,Sunday,2:00 AM,STATION2_FUENTE,Sambag I,AZNAR RD,597365.73,1139231.50,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2013-08-25,Sunday,7:00 PM,STATION2_FUENTE,Sambag I,CEBU CITY SPORTS COMPLEX,597876.79,1139030.70,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-25,Sunday,7:15 PM,STATION2_FUENTE,Santa Cruz,FOOD COURT ROBINSON'S PLACECEBU CITY,597781.73,1139938.28,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-25,Sunday,12:30 AM,STATION2_FUENTE,Kamputhaw,J. AVE. RESTO BAR MANGO SQUARE,598097.22,1139931.04,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-25,Sunday,2:00 PM,STATION1_PARIAN,Day-as,SIKATUNA ST,598799.28,1138895.36,INDEX CRIME,Crime Against Property,THEFT,Petnapping 
2013-08-25,Sunday,5:50 AM,STATION3_WATERFRONT,Tinago,Zulueta St.,599068.88,1138555.25,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-25,Sunday,12:00 PM,STATION5_CARBON,Ermita,Unit III Carbon Public Market,598472.72,1137789.58,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-25,Sunday,4:00 PM,STATION7_PARDO,Basak Pardo,BAYANIHAN BASAK ,594049.46,1137677.67,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-08-25,Sunday,6:00 AM,STATION4_MABOLO,Lahug,Sitio Colo Lower Nivel Hills Lahug Cebu City,597775.88,1142613.08,INDEX CRIME,Crime Against Property,THEFT,Petnapping 
2013-08-25,Sunday,11:05 AM,STATION4_MABOLO,Mabolo,SM Supermarket SM City Cebu,600071.40,1140878.49,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-08-26,Monday,6:00 AM,STATION1_PARIAN,Pari-an,SUDLON ST,598854.54,1138538.33,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-26,Monday,7:30 AM,STATION3_WATERFRONT,San Roque,Arellano Blvd.,599394.33,1138140.62,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-26,Monday,8:30 PM,STATION3_WATERFRONT,Santo Nino,Colon St.,598538.60,1138282.95,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2013-08-26,Monday,4:35 AM,STATION3_WATERFRONT,Tejero,MJ Cuenco Ave.,599236.35,1139162.70,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-08-26,Monday,4:00 PM,STATION8_TALAMBAN,Talamban,Lotto Outlet Inside Gaisano Grand Mall,600380.44,1146623.57,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-26,Monday,11:00 PM,STATION8_TALAMBAN,Bacayan,Villa Leyson,600572.56,1148430.10,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-26,Monday,2:00 AM,STATION4_MABOLO,Lahug,Sugbo Salinas Drive Lahug Cebu City,597775.88,1142613.08,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-26,Monday,10:40 AM,STATION4_MABOLO,Hippodromo,Basement 1 Rustan's Fresh Ayala Cebu City,599233.35,1140243.24,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-08-26,Monday,1:30 PM,STATION4_MABOLO,Mabolo,Law Books Section National Bookstore SM City Cebu,600071.40,1140878.49,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-27,Tuesday,3:00 PM,STATION6_PASIL,San Nicolas Proper,N Bacalso Ave,597518.46,1138401.50,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-08-27,Tuesday,7:45 AM,STATION6_PASIL,Suba,Phase I Pasil Market,597849.36,1137706.71,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-08-27,Tuesday,3:00 PM,STATION6_PASIL,San Nicolas Proper,N Bacalso Ave,597518.46,1138401.50,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-08-27,Tuesday,7:45 AM,STATION6_PASIL,Suba,Phase I Pasil Market,597849.36,1137706.71,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-08-27,Tuesday,9:45 AM,STATION4_MABOLO,Pung-ol Sibugay,Sitio High-way,592876.23,1149700.15,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-27,Tuesday,5:00 PM,STATION1_PARIAN,Kamagayan,PELAEZ  ST,598256.56,1138889.13,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-27,Tuesday,9:30 AM,STATION3_WATERFRONT,San Roque,Zulueta St.,599068.88,1138555.25,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-08-27,Tuesday,1:35 PM,STATION2_FUENTE,Kamputhaw,Inside Jollibee Gen. Maxilom Ave. Brgy. Kamputhaw Cebu City,598818.59,1140095.84,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-27,Tuesday,9:00 AM,STATION2_FUENTE,Kamputhaw,22A-15 Purok IV Sitio Fatima ,598327.86,1141042.27,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-27,Tuesday,2:45 PM,STATION4_MABOLO,Luz,Inside Parking Lot of Ayala Mall Archbischop Reyes Cebu City,598942.42,1140919.70,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2013-08-27,Tuesday,6:00 PM,STATION4_MABOLO,Lahug,Inside the Bunk House of NDC Construction Sito Kamagong,598586.49,1141396.15,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-27,Tuesday,11:30 PM,STATION4_MABOLO,Lahug,Salinas Drive near IT Park ,598206.84,1141592.65,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-27,Tuesday,8:00 AM,STATION8_TALAMBAN,Talamban,Tac-an road,599421.70,1146287.62,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2013-08-27,Tuesday,9:00 AM,STATION9_GUADALUPE,Guadalupe,R. DUTERTE ST BANAWA GUADALUPE CEBU CITY,596759.86,1140584.44,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2013-08-27,Tuesday,7:30 PM,STATION1_PARIAN,San Antonio,JUNQUERA ST,598503.21,1138735.75,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-27,Tuesday,11:45 AM,STATION4_MABOLO,Hippodromo,ACC Mall Expansion Phase 2B Ayala Center Cebu,599233.35,1140243.24,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-27,Tuesday,6:30 PM,STATION4_MABOLO,Mabolo,Onboard PUJ route to SM City Cebu,600071.40,1140878.49,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-28,Wednesday,8:00 AM,STATION1_PARIAN,Pari-an,BONIFACIO ST,598790.65,1138815.93,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-28,Wednesday,5:20 PM,STATION2_FUENTE,Santa Cruz,RANUDO EXTN. NEAR CASA VERDE,598071.65,1139517.77,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-28,Wednesday,11:00 AM,STATION3_WATERFRONT,Santo Nino,Colon St.,598538.60,1138282.95,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-08-28,Wednesday,1:30 PM,STATION4_MABOLO,Mabolo,Inside SM Supermarket ,600431.55,1140163.47,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-08-28,Wednesday,4:00 PM,STATION6_PASIL,Pasil (Station 6),Jerome's Pawnshop Tupas St. ,597497.96,1137727.78,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-28,Wednesday,5:45 AM,STATION1_PARIAN,Zapatera,RAHMANN ST,598714.51,1139660.81,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-28,Wednesday,7:25 AM,STATION1_PARIAN,Kamagayan,SANCIANGKO ST,598609.32,1138619.32,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-28,Wednesday,8:30 PM,STATION4_MABOLO,Hippodromo,Metro Ayala Business Park Cebu City,599233.35,1140243.24,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-29,Thursday,6:00 PM,STATION2_FUENTE,Santa Cruz,JOLLIBEE RAINTREE MALL,597911.45,1139975.42,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-29,Thursday,6:30 PM,STATION2_FUENTE,Cogon Ramos,0115-JAPAN KARATE ASSOCIATION JUNQUERA ST.,598350.82,1139150.87,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2013-08-29,Thursday,5:30 PM,STATION3_WATERFRONT,Santo Nino,Manalili St.,598505.75,1138264.18,INDEX CRIME,crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-29,Thursday,9:00 PM,STATION2_FUENTE,Capitol Site,DAKAY BLDG. ESCARIO ST.,597571.37,1140496.26,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-29,Thursday,4:30 AM,STATION5_CARBON,Pahina Central,sanciangko street,598277.84,1138467.23,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-29,Thursday,8:00 PM,STATION5_CARBON,Kalubihan,Colon street,598335.90,1138292.30,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-29,Thursday,4:00 AM,STATION7_PARDO,Inayawan,WHITE ROAD ,594049.46,1137677.67,INDEX CRIME,Crime Against Property,THEFT,Salisi
2013-08-29,Thursday,5:00 AM,STATION11_MAMBALING,Mambaling,LAWIS ALASKA,596375.52,1137467.36,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2013-08-29,Thursday,9:25 AM,STATION11_MAMBALING,Mambaling,F Llamas St,596028.23,1138000.39,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-08-29,Thursday,3:00 AM,STATION11_MAMBALING,Mambaling,San Roque St,595902.83,1137374.36,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-29,Thursday,8:30 AM,STATION4_MABOLO,Banilad,Banilad Ave. Brgy. Banilad Cebu City,599546.50,1144532.65,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-29,Thursday,2:30 PM,STATION4_MABOLO,Mabolo,SM Mall Ace Hardware ,600431.55,1140163.47,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-08-29,Thursday,10:00 AM,STATION4_MABOLO,Luz,Lexmark Office at 6th Florr Ayala Business Park Bo. Luz Cebu City,599230.70,1141176.59,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-30,Friday,9:30 PM,STATION2_FUENTE,Kamputhaw, MR COFFEE MANGO AVE.CEBU CITY,598038.49,1140027.42,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-30,Friday,8:00 PM,STATION2_FUENTE,Santa Cruz,68 PELAEZ EXTN.,598113.95,1139197.70,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-30,Friday,10:55 AM,STATION7_PARDO,Sudlon II,,589397.29,1146699.23,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-08-30,Friday,9:00 PM,STATION2_FUENTE,Sambag I,INSIDE CEBU CITY SPORTS COMPLEX,597988.01,1138862.12,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-30,Friday,2:00 PM,STATION2_FUENTE,Sambag II,PASS EATERY TAMBIS CIRCLE URGELLO ST. CEBU CITY,597363.94,1139453.87,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-08-30,Friday,4:30 PM,STATION5_CARBON,Kalubihan,N Bacalso Avenue,597797.10,1138540.88,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-08-30,Friday,4:00 PM,STATION5_CARBON,Kalubihan,Unitop Enterprises Osme§a Blvd.,598316.30,1138369.87,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-08-30,Friday,6:00 AM,STATION7_PARDO,Pardo (Pob.),SUNRISE VILLAGE ,592726.78,1136656.27,INDEX CRIME,Crime Against Property,THEFT,Salisi
2013-08-30,Friday,4:20 PM,STATION7_PARDO,Bulacao,ST. JUDE ACRESS COGON ,593293.41,1135658.50,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-30,Friday,10:23 AM,STATION11_MAMBALING,Duljo Fatima,C Padilla S,596483.56,1137959.62,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-30,Friday,3:00 AM,STATION1_PARIAN,T. Padilla,BONIFACIO ST,598769.01,1138806.53,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-08-31,Saturday,10:00 PM,STATION2_FUENTE,Kamputhaw,BASELINE RESTAURANT MANGO AVE.,597854.55,1140262.40,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-08-31,Saturday,10:20 AM,STATION3_WATERFRONT,Santo Nino,42 V. Gullas St.,598815.60,1138381.78,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-31,Saturday,3:40 PM,STATION3_WATERFRONT,Santo Nino,Borromeo St.,598407.51,1138105.15,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-08-31,Saturday,11:20 AM,STATION5_CARBON,Ermita,Brgy Ermita Proper,598213.43,1137760.84,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-08-31,Saturday,6:00 PM,STATION5_CARBON,Pahina Central,inside South Bus Terminal N Bacalso Avenue,597843.53,1138536.64,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-08-31,Saturday,3:00 AM,STATION11_MAMBALING,Mambaling,Sitio Ipil-ipil,595944.56,1137902.11,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-09-01,Sunday,5:00 AM,STATION2_FUENTE,Capitol Site, ACACIA ST.GREEN VALLEY,597501.65,1141473.59,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2013-09-01,Sunday,4:00 AM,STATION2_FUENTE,Sambag I,AZNAR RD SITIO TANGKONGAN,597409.24,1139114.90,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-09-01,Sunday,12:40 PM,STATION2_FUENTE,Capitol Site,INSIDE RM 620 CHONG HUA HOSPITAL J LLORENTE ST.,597482.76,1140032.00,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-09-01,Sunday,6:30 AM,STATION2_FUENTE,Capitol Site,URBAN DEPOT CONVENIENT STORE J. LLORENTE ST.,597675.14,1139938.03,INDEX CRIME,Crime Against Property,THEFT,Tiempo
